dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
0.000727,0,142.251.12.95,10.10.1.198,88177,103236914,0.000727,0,0.000727,32,88145,2755.53125,3226153.5625,5.2340164884e-05,32,TCP,443,0,103236914,0.0,1136032066.0247593,1136032066.0247593,
0.001837,0,172.217.194.95,10.10.1.198,29790,36671409,0.001837,0,0.001837,13,29777,2291.538461538461,2820877.6153846155,1.76438481663e-05,13,TCP,443,0,36671409,0.0,159701291.2357104,159701291.2357104,
0.001159,0,172.253.118.95,10.10.1.198,324915,383275694,0.001159,0,0.001159,49,324866,6630.918367346939,7821952.9387755105,0.0001928631970177,48,TCP,443,0,383275694,0.0,2645561304.572908,2645561304.572908,
0.0,0,172.217.194.95,10.10.11.7,266426,337233795,0.0,0,0.0,14,266412,19030.42857142857,24088128.21428572,0.0001566590642815,14,TCP,443,0,337233795,0.0,0.0,0.0,
0.002445,0,172.253.118.95,10.10.1.198,235264,277132436,0.002445,0,0.002445,50,235214,4705.28,5542648.72,0.000139648085066,50,TCP,443,0,277132436,0.0,906772796.7280164,906772796.7280164,
6e-06,0,10.10.1.198,10.10.1.197,300623,358003865,6e-06,0,6e-06,2130,298493,141.137558685446,168076.93192488264,0.0001780413440478,2120,TCP,57166,0,358003865,0.0,477338486666.6666,477338486666.6666,
1.1e-05,0,10.10.1.198,142.251.12.95,35690,41539665,1.1e-05,0,1.1e-05,24,35666,1487.0833333333333,1730819.375,2.11848883932e-05,24,TCP,50422,0,41539665,0.0,30210665454.54545,30210665454.54545,
0.002253,0,74.125.130.95,10.10.1.198,120167,146717876,0.002253,0,0.002253,70,120097,1716.6714285714286,2095969.657142857,7.12191943793e-05,70,TCP,443,0,146717876,0.0,520968933.8659565,520968933.8659565,
1.4e-05,0,10.10.1.198,74.125.24.95,131682,157872028,1.4e-05,0,1.4e-05,62,131620,2123.903225806452,2546323.0322580645,7.8015785248e-05,62,TCP,41876,0,157872028,0.0,90212587428.57144,90212587428.57144,
0.000572,0,74.125.68.95,10.10.1.198,139062,167800726,0.000572,0,0.000572,28,139034,4966.5,5992883.071428572,8.23501924458e-05,28,TCP,443,0,167800726,0.0,2346863300.699301,2346863300.699301,
1.7e-05,0,10.10.1.198,172.217.194.95,68899,90546720,1.7e-05,0,1.7e-05,87,68812,791.9425287356322,1040766.8965517242,4.0855188408e-05,74,TCP,57714,0,90546720,0.0,42610221176.47058,42610221176.47058,
1e-05,0,10.10.1.198,142.251.12.95,222954,266683784,1e-05,0,1e-05,44,222910,5067.136363636364,6060995.090909091,0.0001321648639951,44,TCP,59388,0,266683784,0.0,213347027200.0,213347027200.0,
1.1e-05,0,10.10.1.198,172.217.194.95,109732,130562398,1.1e-05,0,1.1e-05,28,109704,3919.0,4662942.785714285,6.50613331302e-05,28,TCP,43144,0,130562398,0.0,94954471272.72728,94954471272.72728,
0.00031,0,172.217.194.95,10.10.1.198,4780,5934343,0.00031,0,0.00031,6,4774,796.6666666666666,989057.1666666666,2.8310706528e-06,6,TCP,443,0,5934343,0.0,153144335.48387095,153144335.48387095,
0.000265,0,142.251.12.95,10.10.1.198,181136,227704638,0.000265,0,0.000265,42,181094,4312.761904761905,5421539.0,0.0001072602251628,42,TCP,443,0,227704638,0.0,6874102279.245283,6874102279.245283,
2e-05,0,10.10.11.7,142.251.175.95,71747,118558893,2e-05,0,2e-05,22,71725,3261.2272727272725,5389040.590909091,4.21680710846e-05,22,TCP,35964,0,118558893,0.0,47423557200.0,47423557200.0,
1e-06,0,74.125.24.95,10.10.1.198,99298,122044352,1e-06,0,1e-06,16,99282,6206.125,7627772.0,5.87905916823e-05,16,TCP,443,0,122044352,0.0,976354816000.0,976354816000.0,
0.005388,0,142.251.12.95,10.10.11.7,29961,45178470,0.005388,0,0.005388,180,29781,166.45,250991.5,1.76153398898e-05,180,TCP,443,0,45178470,0.0,67080133.630289525,67080133.630289525,
0.000122,0,74.125.68.95,10.10.1.198,263067,309962474,0.000122,0,0.000122,38,263029,6922.815789473684,8156907.2105263155,0.0001559674054472,38,TCP,443,0,309962474,0.0,20325408131.14754,20325408131.14754,
0.000321,0,74.125.200.95,10.10.1.198,10188,13132482,0.000321,0,0.000321,6,10182,1698.0,2188747.0,6.0384149706e-06,6,TCP,443,0,13132482,0.0,327289271.02803737,327289271.02803737,
1.1e-05,0,10.10.1.198,74.125.24.95,233405,288903577,1.1e-05,0,1.1e-05,45,233360,5186.777777777777,6420079.488888889,0.000138289267744,45,TCP,33960,0,288903577,0.0,210111692363.6364,210111692363.6364,
0.00012,0,74.125.68.95,10.10.1.198,5380,6174447,0.00012,0,0.00012,15,5365,358.6666666666667,411629.8,3.190353204e-06,15,TCP,443,0,6174447,0.0,411629800.0,411629800.0,
0.000265,0,101.53.136.60,10.10.1.198,389602,459439817,0.000265,0,0.000265,3007,386595,129.56501496508147,152790.0954439641,0.0002306777243755,2984,TCP,60314,0,459439817,0.0,13869881267.924528,13869881267.924528,
0.243994,0,160.202.128.1,10.10.11.7,300928,450509806,0.243994,0,0.243994,620,300308,485.3677419354839,726628.7193548387,0.0001768647691362,618,ICMP,8080,0,450509806,0.0,14771176.537127962,14771176.537127962,
7.6e-05,0,74.125.24.95,10.10.1.198,96845,119161316,7.6e-05,0,7.6e-05,16,96829,6052.8125,7447582.25,5.73382631506e-05,16,TCP,443,0,119161316,0.0,12543296421.052631,12543296421.052631,
0.0,0,142.251.12.95,10.10.1.198,242699,282787835,0.0,0,0.0,40,242659,6067.475,7069695.875,0.0001440614193528,40,TCP,443,0,282787835,0.0,0.0,0.0,
0.343996,0,185.224.128.144,10.10.1.198,400071,385782281,0.343996,0,0.343996,4075,395996,98.17693251533744,94670.49840490798,0.0002371177255994,4053,TCP,55898,0,385782281,0.0,8971785.276572982,8971785.276572982,
0.051868,0,180.101.88.246,10.10.1.198,272685,303665707,0.051868,0,0.051868,2818,269867,96.76543647977287,107759.29985805535,0.0001614864347402,2811,TCP,58320,0,303665707,0.0,46836694.22379888,46836694.22379888,
0.002175,0,172.217.194.95,10.10.1.198,105941,126010282,0.002175,0,0.002175,28,105913,3783.607142857143,4500367.214285715,6.28136067937e-05,28,TCP,443,0,126010282,0.0,463486094.7126437,463486094.7126437,
1e-05,0,10.10.1.198,74.125.68.95,158417,184774560,1e-05,0,1e-05,34,158383,4659.323529411765,5434545.882352941,9.39224194271e-05,34,TCP,33394,0,184774560,0.0,147819648000.0,147819648000.0,
8e-05,0,142.251.175.95,10.10.11.7,264232,425215702,8e-05,0,8e-05,26,264206,10162.76923076923,16354450.076923076,0.0001552978269658,26,TCP,443,0,425215702,0.0,42521570200.0,42521570200.0,
1.3e-05,0,142.251.12.95,10.10.1.198,75172,87371920,1.3e-05,0,1.3e-05,28,75144,2684.714285714286,3120425.714285714,4.46206336049e-05,28,TCP,443,0,87371920,0.0,53767335384.61538,53767335384.61538,
0.000476,0,142.251.12.95,10.10.1.198,329982,395035569,0.000476,0,0.000476,53,329929,6226.075471698113,7453501.301886792,0.0001956099690229,53,TCP,443,0,395035569,0.0,6639253260.504202,6639253260.504202,
1.6e-05,0,10.10.1.198,172.217.194.95,64590,76677316,1.6e-05,0,1.6e-05,30,64560,2153.0,2555910.533333333,3.82863351326e-05,30,TCP,45722,0,76677316,0.0,38338658000.0,38338658000.0,
0.0,0,172.253.118.95,10.10.11.7,259261,405277472,0.0,0,0.0,200,259061,1296.305,2026387.36,0.0001524305033483,200,TCP,443,0,405277472,0.0,0.0,0.0,
0.000625,0,142.250.4.95,10.10.1.198,220155,277526594,0.000625,0,0.000625,40,220115,5503.875,6938164.85,0.0001303921190509,40,TCP,443,0,277526594,0.0,3552340403.2,3552340403.2,
1.1e-05,0,10.10.1.198,74.125.130.95,165154,201737472,1.1e-05,0,1.1e-05,84,165070,1966.119047619048,2401636.571428572,9.78815705729e-05,84,TCP,36000,0,201737472,0.0,146718161454.54544,146718161454.54544,
8.8e-05,0,74.125.200.95,10.10.1.198,80035,98036331,8.8e-05,0,8.8e-05,27,80008,2964.259259259259,3630975.222222222,4.73978114238e-05,27,TCP,443,0,98036331,0.0,8912393727.272726,8912393727.272726,
0.000938,0,142.251.12.95,10.10.1.198,173033,200916425,0.000938,0,0.000938,37,172996,4676.567567567568,5430173.6486486485,0.0001027090123392,37,TCP,443,0,200916425,0.0,1713572921.108742,1713572921.108742,
0.001593,0,172.253.118.95,10.10.1.198,397844,470220600,0.001593,0,0.001593,53,397791,7506.490566037736,8872086.79245283,0.0002361524227306,52,TCP,443,0,470220600,0.0,2361434274.952919,2361434274.952919,
1.5e-05,0,10.10.1.198,142.250.4.95,259014,323348243,1.5e-05,0,1.5e-05,44,258970,5886.681818181818,7348823.704545454,0.000153407299365,44,TCP,56226,0,323348243,0.0,172452396266.66666,172452396266.66666,
0.000262,0,142.251.12.95,10.10.1.198,89467,109926392,0.000262,0,0.000262,36,89431,2485.1944444444443,3053510.888888889,5.30351296655e-05,36,TCP,443,0,109926392,0.0,3356531053.4351144,3356531053.4351144,
1.3e-05,0,10.10.1.198,142.251.12.95,291627,346362203,1.3e-05,0,1.3e-05,46,291581,6339.717391304348,7529613.108695652,0.0001731041480624,46,TCP,50422,0,346362203,0.0,213145971076.92307,213145971076.92307,
1.7e-05,0,10.10.1.198,142.251.12.95,202964,237097827,1.7e-05,0,1.7e-05,36,202928,5637.888888888889,6586050.75,0.0001204754951972,36,TCP,50422,0,237097827,0.0,111575448000.0,111575448000.0,
0.000272,0,10.10.1.197,10.10.1.198,291217,240035656,0.000272,0,0.000272,5879,285338,49.53512502126212,40829.33424051709,0.0001726172418972,5833,TCP,5432,0,240035656,0.0,7059872235.294118,7059872235.294118,
3.8e-05,0,142.251.175.95,10.10.11.7,219791,357683727,3.8e-05,0,3.8e-05,26,219765,8453.5,13757066.423076924,0.0001291783928926,26,TCP,443,0,357683727,0.0,75301837263.15788,75301837263.15788,
1.3e-05,0,10.10.1.198,74.125.68.95,136738,164731626,1.3e-05,0,1.3e-05,44,136694,3107.681818181818,3743900.590909091,8.10859669682e-05,44,TCP,53916,0,164731626,0.0,101373308307.6923,101373308307.6923,
0.000203,0,74.125.130.95,10.10.1.198,255762,313709451,0.000203,0,0.000203,32,255730,7992.5625,9803420.34375,0.0001514889799584,32,TCP,443,0,313709451,0.0,12362934029.55665,12362934029.55665,
1.3e-05,0,10.10.1.198,113.219.213.168,78368,96470335,1.3e-05,0,1.3e-05,34,78334,2304.9411764705883,2837362.794117647,4.64557552058e-05,34,TCP,22,0,96470335,0.0,59366360000.0,59366360000.0,
3.036392,0,180.101.88.246,10.10.1.198,399877,441816630,3.036392,0,3.036392,3273,396604,122.17445768408189,134988.27681026582,0.0002368347355917,3254,TCP,26219,0,441816630,0.0,1164056.893839794,1164056.893839794,
0.00019,0,172.253.118.95,10.10.1.198,152502,178339430,0.00019,0,0.00019,50,152452,3050.04,3566788.6,9.05221806976e-05,50,TCP,443,0,178339430,0.0,7509028631.578947,7509028631.578947,
7.9e-05,0,142.251.12.95,10.10.1.198,208797,265871838,7.9e-05,0,7.9e-05,42,208755,4971.357142857143,6330281.857142857,0.0001236397683839,42,TCP,443,0,265871838,0.0,26923730430.379745,26923730430.379745,
0.003748,0,172.253.118.95,10.10.1.198,415781,486259349,0.003748,0,0.003748,87,415694,4779.091954022989,5589187.91954023,0.0002467993865251,87,TCP,443,0,486259349,0.0,1037906828.1750268,1037906828.1750268,
1.3e-05,0,10.10.1.198,74.125.130.95,281362,345240818,1.3e-05,0,1.3e-05,36,281326,7815.611111111111,9590022.722222222,0.000166651973668,36,TCP,36626,0,345240818,0.0,212455888000.0,212455888000.0,
0.000164,0,10.10.1.198,37.49.230.210,245870,307432271,0.000164,0,0.000164,488,245382,503.8319672131148,629984.1618852459,0.0001456520520223,486,TCP,23,0,307432271,0.0,14996696146.341463,14996696146.341463,
9e-05,0,10.10.1.197,10.10.1.198,330276,382774747,9e-05,0,9e-05,3656,326620,90.33807439824945,104697.68791028448,0.0001956022953964,3633,TCP,57576,0,382774747,0.0,34024421955.55556,34024421955.55556,
32433.0,2,10.0.0.3,10.0.0.1,76,7448,78.0,462000000,78462000000.0,5,16,29.0,2842.0,0.0,1,ICMP,4,6601,6559,0.0,0.0,0.0,0.0
0.001692,0,175.107.13.0,10.10.1.198,247324,284669790,0.001692,0,0.001692,1622,245702,152.48088779284834,175505.4192355117,0.0001464679086881,1618,TCP,22414,0,284669790,0.0,1345956453.9007092,1345956453.9007092,
0.0,0,172.217.194.95,10.10.1.198,99666,118685620,0.0,0,0.0,28,99638,3559.5,4238772.142857143,5.90930890461e-05,28,TCP,443,0,118685620,0.0,0.0,0.0,
1.3e-05,0,10.10.1.198,172.217.194.95,264365,316957256,1.3e-05,0,1.3e-05,48,264317,5507.604166666667,6603276.166666667,0.0001567449663592,48,TCP,43144,0,316957256,0.0,195050619076.92307,195050619076.92307,
2.2e-05,0,172.253.118.95,10.10.1.198,11329,13272445,2.2e-05,0,2.2e-05,14,11315,809.2142857142857,948031.7857142856,6.7246713266e-06,14,TCP,443,0,13272445,0.0,4826343636.363636,4826343636.363636,
7.3e-05,0,74.125.68.95,10.10.1.198,130124,153149423,7.3e-05,0,7.3e-05,30,130094,4337.466666666666,5104980.766666667,7.71480396874e-05,30,TCP,443,0,153149423,0.0,16783498410.958904,16783498410.958904,
1.393492,0,107.151.203.70,10.10.1.198,409389,449736253,1.393492,0,1.393492,2440,406949,167.78237704918033,184318.13647540985,0.0002427547971239,2354,ICMP,22,0,449736253,0.0,2581923.7024683314,2581923.7024683314,
0.0,0,172.253.118.95,10.10.1.198,102068,119025378,0.0,0,0.0,42,102026,2430.190476190476,2833937.571428572,6.05855534527e-05,42,TCP,443,0,119025378,0.0,0.0,0.0,
0.000747,0,172.253.118.95,10.10.1.198,280851,332429611,0.000747,0,0.000747,48,280803,5851.0625,6925616.895833333,0.0001667076498293,48,TCP,443,0,332429611,0.0,3560156476.5729585,3560156476.5729585,
0.000246,0,172.253.118.95,10.10.1.198,86887,101330881,0.000246,0,0.000246,32,86855,2715.21875,3166590.03125,5.15744173014e-05,32,TCP,443,0,101330881,0.0,3295313203.2520323,3295313203.2520323,
1.2e-05,0,10.10.1.198,107.151.203.70,404783,448627722,1.2e-05,0,1.2e-05,2324,402459,174.17512908777968,193041.1884681584,0.0002400236626417,2238,TCP,22,0,448627722,0.0,299085148000.0,299085148000.0,
8.5e-05,0,142.251.12.95,10.10.1.198,294167,343496897,8.5e-05,0,8.5e-05,42,294125,7003.976190476191,8178497.547619048,0.0001746118235579,42,TCP,443,0,343496897,0.0,32329119717.647057,32329119717.647057,
1.3e-05,0,10.10.1.198,142.251.12.95,310701,362604741,1.3e-05,0,1.3e-05,86,310615,3612.802325581396,4216334.197674419,0.0001844261254457,84,TCP,50422,0,362604741,0.0,223141379076.92307,223141379076.92307,
1.2e-05,0,10.10.1.198,74.125.200.95,82762,101338491,1.2e-05,0,1.2e-05,27,82735,3065.259259259259,3753277.444444445,4.90127777371e-05,27,TCP,43866,0,101338491,0.0,67558994000.0,67558994000.0,
0.000276,0,142.251.12.95,10.10.1.198,244669,285464636,0.000276,0,0.000276,43,244626,5689.976744186047,6638712.465116279,0.0001452307415991,42,TCP,443,0,285464636,0.0,8274337275.36232,8274337275.36232,
3.1e-05,0,10.10.1.198,117.28.92.218,476506,465539751,3.1e-05,0,3.1e-05,4298,472208,110.86691484411354,108315.43764541647,0.0002825517590946,4188,TCP,22,0,465539751,0.0,120139290580.64516,120139290580.64516,
0.036576,0,204.76.203.32,10.10.11.7,347907,467390234,0.036576,0,0.036576,3297,344610,105.52229299363056,141762.27904155292,0.0002044747913948,3268,TCP,45878,0,467390234,0.0,102228835.0831146,102228835.0831146,
1.6e-05,0,10.10.1.198,74.125.200.95,235098,286052253,1.6e-05,0,1.6e-05,37,235061,6354.0,7731141.972972973,0.0001393422852774,37,TCP,45868,0,286052253,0.0,143026126500.0,143026126500.0,
0.00026,0,74.125.68.95,10.10.1.198,77050,96437153,0.00026,0,0.00026,26,77024,2963.4615384615386,3709121.269230769,4.56791406925e-05,26,TCP,443,0,96437153,0.0,2967297015.3846154,2967297015.3846154,
0.02793,0,142.251.175.95,10.10.1.198,293940,318612313,0.02793,0,0.02793,3704,290236,79.3574514038877,86018.44303455723,0.0001740733827955,3694,TCP,443,0,318612313,0.0,91260240.02864304,91260240.02864304,
0.005373,0,172.253.118.95,10.10.1.198,145888,170857277,0.005373,0,0.005373,48,145840,3039.333333333333,3559526.6041666665,8.6596240875e-05,48,TCP,443,0,170857277,0.0,254393861.15764004,254393861.15764004,
0.001477,0,64.233.170.95,10.10.1.198,120382,149806694,0.001477,0,0.001477,26,120356,4630.076923076923,5761795.923076923,7.12772673153e-05,26,TCP,443,0,149806694,0.0,811410664.8612051,811410664.8612051,
0.00014,0,74.125.200.95,10.10.1.198,238520,290023815,0.00014,0,0.00014,37,238483,6446.486486486487,7838481.486486486,0.0001413705001431,37,TCP,443,0,290023815,0.0,16572789428.571428,16572789428.571428,
1.1e-05,0,10.10.1.198,74.125.24.95,111037,141602590,1.1e-05,0,1.1e-05,24,111013,4626.541666666667,5900107.916666667,6.57778035049e-05,24,TCP,43194,0,141602590,0.0,102983701818.1818,102983701818.1818,
0.000285,0,74.125.130.95,10.10.1.198,334458,412030975,0.000285,0,0.000285,38,334420,8801.526315789473,10842920.39473684,0.0001981009700383,38,TCP,443,0,412030975,0.0,11565781754.385963,11565781754.385963,
1.8e-05,0,10.10.1.198,74.125.24.95,136980,168674761,1.8e-05,0,1.8e-05,16,136964,8561.25,10542172.5625,8.11006784995e-05,16,TCP,35584,0,168674761,0.0,74966560444.44444,74966560444.44444,
0.0,0,142.251.10.95,10.10.1.198,43137,52887322,0.0,0,0.0,36,43101,1198.25,1469092.2777777778,2.55607013774e-05,36,TCP,443,0,52887322,0.0,0.0,0.0,
1.1e-05,0,10.10.11.7,172.253.118.95,178148,274968176,1.1e-05,0,1.1e-05,198,177950,899.7373737373738,1388728.1616161617,0.000104740743838,198,TCP,32996,0,274968176,0.0,199976855272.7273,199976855272.7273,
0.0,0,74.125.130.95,10.10.1.198,94412,112527487,0.0,0,0.0,28,94384,3371.8571428571427,4018838.8214285714,5.59206532197e-05,28,TCP,443,0,112527487,0.0,0.0,0.0,
0.20679,0,141.212.123.205,10.10.1.198,449274,449010478,0.20679,0,0.20679,6172,443102,72.79228775113415,72749.59138042774,0.0002663595016181,5942,TCP,23061,0,449010478,0.0,17370684.385125007,17370684.385125007,
1.3e-05,0,10.10.11.7,10.10.11.4,346141,466871544,1.3e-05,0,1.3e-05,3256,342885,106.30866093366092,143388.06633906634,0.0002034368909019,3227,TCP,37102,0,466871544,0.0,287305565538.46155,287305565538.46155,
1.2e-05,0,10.10.1.198,74.125.130.95,91549,112337279,1.2e-05,0,1.2e-05,68,91481,1346.3088235294117,1652018.8088235294,5.42582079627e-05,68,TCP,36000,0,112337279,0.0,74891519333.33333,74891519333.33333,
1.1e-05,0,10.10.1.198,172.253.118.95,58793,76018582,1.1e-05,0,1.1e-05,29,58764,2027.344827586207,2621330.413793104,3.48340494943e-05,29,TCP,47958,0,76018582,0.0,55286241454.545456,55286241454.545456,
1.7e-05,0,10.10.1.198,74.125.200.95,210082,256529397,1.7e-05,0,1.7e-05,35,210047,6002.342857142857,7329411.342857143,0.0001245153348643,35,TCP,45868,0,256529397,0.0,120719716235.29411,120719716235.29411,
7.3e-05,0,74.125.24.95,10.10.1.198,114335,141508422,7.3e-05,0,7.3e-05,16,114319,7145.9375,8844276.375,6.76934306769e-05,16,TCP,443,0,141508422,0.0,15507772273.972605,15507772273.972605,
1.4e-05,0,10.10.1.198,142.251.12.95,13836,18176428,1.4e-05,0,1.4e-05,11,13825,1257.8181818181818,1652402.5454545454,8.1926097228e-06,11,TCP,40228,0,18176428,0.0,10386530285.714285,10386530285.714285,
0.052739,0,176.97.210.59,10.10.1.198,348493,366570173,0.052739,0,0.052739,5336,343157,65.30978260869566,68697.55865817092,0.0002063243298781,5295,TCP,53982,0,366570173,0.0,55605176.13151558,55605176.13151558,
1.1e-05,0,10.10.1.198,142.251.12.95,261171,311405886,1.1e-05,0,1.1e-05,42,261129,6218.357142857143,7414425.857142857,0.000155026056732,42,TCP,50422,0,311405886,0.0,226477008000.0,226477008000.0,
0.000961,0,142.251.12.95,10.10.1.198,15273,21240341,0.000961,0,0.000961,12,15261,1272.75,1770028.4166666667,9.0536795688e-06,12,TCP,443,0,21240341,0.0,176818655.56711757,176818655.56711757,
0.0,0,172.217.194.95,10.10.1.198,258333,324622933,0.0,0,0.0,42,258291,6150.785714285715,7729117.452380952,0.0001529961126666,42,TCP,443,0,324622933,0.0,0.0,0.0,
0.000259,0,142.251.12.95,10.10.1.198,301299,352615928,0.000259,0,0.000259,42,301257,7173.785714285715,8395617.333333334,0.0001788452401489,42,TCP,443,0,352615928,0.0,10891611675.675676,10891611675.675676,
0.000146,0,172.217.194.95,10.10.11.7,306191,386402644,0.000146,0,0.000146,14,306177,21870.78571428572,27600188.85714286,0.0001800409685107,14,TCP,443,0,386402644,0.0,21172747616.43836,21172747616.43836,
0.000238,0,74.125.24.95,10.10.1.198,133943,160679800,0.000238,0,0.000238,64,133879,2092.859375,2510621.875,7.93553281368e-05,64,TCP,443,0,160679800,0.0,5401001680.672269,5401001680.672269,
0.0,0,142.251.12.95,10.10.1.198,156473,183862608,0.0,0,0.0,36,156437,4346.472222222223,5107294.666666667,9.28793504845e-05,36,TCP,443,0,183862608,0.0,0.0,0.0,
0.0,0,172.253.118.95,10.10.1.198,188169,232172810,0.0,0,0.0,76,188093,2475.907894736842,3054905.3947368423,0.0001115104068795,76,TCP,443,0,232172810,0.0,0.0,0.0,
0.0,0,172.253.118.95,10.10.1.198,57101,66223669,0.0,0,0.0,32,57069,1784.40625,2069489.65625,3.38940327569e-05,32,TCP,443,0,66223669,0.0,0.0,0.0,
7.9e-05,0,74.125.24.95,10.10.1.198,70199,87108375,7.9e-05,0,7.9e-05,53,70146,1324.5094339622642,1643554.2452830188,4.15876927702e-05,53,TCP,443,0,87108375,0.0,8821101265.822784,8821101265.822784,
0.000912,0,74.125.24.95,10.10.1.198,149435,188889002,0.000912,0,0.000912,28,149407,5336.964285714285,6746035.785714285,8.85245996849e-05,28,TCP,443,0,188889002,0.0,1656921070.1754384,1656921070.1754384,
1.2e-05,0,10.10.1.198,74.125.68.95,97841,117858246,1.2e-05,0,1.2e-05,26,97815,3763.1153846153848,4533009.461538462,5.79398059247e-05,26,TCP,42516,0,117858246,0.0,78572164000.0,78572164000.0,
0.00115,0,10.10.1.198,202.79.180.254,425558,453574611,0.00115,0,0.00115,6693,418865,63.58254893171971,67768.50605109816,0.0002522623753488,6477,TCP,59602,0,453574611,0.0,3155301641.7391305,3155301641.7391305,
0.005152,0,74.125.24.95,10.10.1.198,225895,273617896,0.005152,0,0.005152,65,225830,3475.3076923076924,4209506.092307692,0.0001338123089331,65,TCP,443,0,273617896,0.0,424872509.3167701,424872509.3167701,
0.051844,0,180.101.88.246,10.10.1.198,434058,460366168,0.051844,0,0.051844,8431,425627,51.483572529949,54603.98149685684,0.0002570625973714,8365,TCP,49330,0,460366168,0.0,71038680.34873852,71038680.34873852,
0.0,0,172.253.118.95,10.10.1.198,175412,217407439,0.0,0,0.0,76,175336,2308.0526315789475,2860624.197368421,0.0001039505102154,76,TCP,443,0,217407439,0.0,0.0,0.0,
1.6e-05,0,10.10.11.7,172.217.194.95,211257,267930222,1.6e-05,0,1.6e-05,12,211245,17604.75,22327518.5,0.0001242195744116,12,TCP,37546,0,267930222,0.0,133965111000.0,133965111000.0,
1.2e-05,0,10.10.1.198,74.125.24.95,385807,466597980,1.2e-05,0,1.2e-05,83,385724,4648.277108433735,5621662.409638554,0.0002285385844192,83,TCP,34204,0,466597980,0.0,311065320000.0,311065320000.0,
7.8e-05,0,142.251.175.95,10.10.11.7,128254,212601285,7.8e-05,0,7.8e-05,24,128230,5343.916666666667,8858386.875,7.53790920301e-05,24,TCP,443,0,212601285,0.0,21805260000.0,21805260000.0,
0.000212,0,142.251.10.95,10.10.1.198,340962,434762968,0.000212,0,0.000212,75,340887,4546.16,5796839.573333333,0.0002019119884036,75,TCP,443,0,434762968,0.0,16406149735.849056,16406149735.849056,
1e-05,0,10.10.1.198,74.125.130.95,391589,480051337,1e-05,0,1e-05,40,391549,9789.725,12001283.425,0.0002319399135633,40,TCP,36626,0,480051337,0.0,384041069600.0,384041069600.0,
2.235929,0,10.10.11.7,218.200.189.88,21540,9740329,2.235929,0,2.235929,443,21097,48.62302483069978,21987.1986455982,1.26589292754e-05,443,TCP,23,0,9740329,0.0,34850.22646067921,34850.22646067921,
1e-05,0,10.10.1.198,142.251.12.95,257241,306823427,1e-05,0,1e-05,42,257199,6124.785714285715,7305319.69047619,0.00015269328486,42,TCP,50422,0,306823427,0.0,245458741600.0,245458741600.0,
0.0,0,74.125.24.95,10.10.1.198,75648,93205608,0.0,0,0.0,16,75632,4728.0,5825350.5,4.47883210581e-05,16,TCP,443,0,93205608,0.0,0.0,0.0,
1.1e-05,0,10.10.1.198,74.125.24.95,225398,273043680,1.1e-05,0,1.1e-05,65,225333,3467.6615384615384,4200672.0,0.0001335179035049,65,TCP,34204,0,273043680,0.0,198577221818.1818,198577221818.1818,
0.0,0,142.251.10.95,10.10.1.198,11916,14765291,0.0,0,0.0,28,11888,425.57142857142856,527331.8214285715,7.0593451966e-06,28,TCP,443,0,14765291,0.0,0.0,0.0,
1.2e-05,0,10.10.1.198,74.125.24.95,333571,393534348,1.2e-05,0,1.2e-05,78,333493,4276.551282051282,5045312.153846154,0.0001976261158128,78,TCP,41876,0,393534348,0.0,262356232000.0,262356232000.0,
8.8e-05,0,10.10.1.197,10.10.1.198,150913,173395211,8.8e-05,0,8.8e-05,844,150069,178.8068720379147,205444.5627962085,8.945492174e-05,841,TCP,5432,0,173395211,0.0,15763201000.0,15763201000.0,
0.007133,0,74.125.24.95,10.10.1.198,17874,22053078,0.007133,0,0.007133,4,17870,4468.5,5513269.5,1.05825198443e-05,4,TCP,443,0,22053078,0.0,24733579.69998598,24733579.69998598,
9.4e-05,0,74.125.24.95,10.10.1.198,70566,88197935,9.4e-05,0,9.4e-05,20,70546,3528.3,4409896.75,4.18029712559e-05,20,TCP,443,0,88197935,0.0,7506207234.042554,7506207234.042554,
3e-05,0,10.10.1.198,176.97.210.59,236082,276402344,3e-05,0,3e-05,1153,234929,204.7545533391153,239724.4960971379,0.0001398104669588,1150,TCP,23,0,276402344,0.0,73707291733.33333,73707291733.33333,
0.04034,0,10.10.1.198,185.254.37.15,329558,352314251,0.04034,0,0.04034,4844,324714,68.03426919900909,72732.09145334434,0.0001951143930878,4809,TCP,23,0,352314251,0.0,69868964.00594944,69868964.00594944,
1e-06,0,172.253.118.95,10.10.1.198,41778,50117955,1e-06,0,1e-06,68,41710,614.3823529411765,737028.75,2.47579672279e-05,68,TCP,443,0,50117955,0.0,400943640000.0,400943640000.0,
0.0,0,74.125.200.95,10.10.1.198,79232,96991683,0.0,0,0.0,27,79205,2934.5185185185187,3592284.5555555555,4.69222639511e-05,27,TCP,443,0,96991683,0.0,0.0,0.0,
0.000104,0,10.10.1.198,10.10.1.197,327837,350987971,0.000104,0,0.000104,4788,323049,68.47055137844612,73305.75835421888,0.000194095522694,4753,TCP,9090,0,350987971,0.0,26999074692.30769,26999074692.30769,
